28
14
25
24
17
16
22
17
15
31
37
35
32
35
17
22
22
13
24
23
61
32
32
25
41
16
37
52
33
66
34
63
54
83
75
67
63
54
56
59
48
68
39
79
101
44
85
95
103
148
130
110
156
139
182
177
199
167
177
170
188
181
139
159
196
207
158
80
141
160
153
144
206
120
107
82
139
123
126
144
64
146
130
111
126
138
152
96
128
162
141
138
169
137
168
197
174
215
197
179
174
164
235
178
184
222
176
130
149
